Notes,Jurisdiction,Jurisdiction_Long,GearType,Stakeholders,Index,Species,RPC-,DirectImpacts-PersonalIncomeMultipliers_000_2006,IndirectImpacts-PersonalIncomeMultipliers_000_2006,InducedImpacts-PersonalIncomeMultipliers_000_2006,TotalImpacts-PersonalIncomeMultipliers_000_2006,DirectImpacts-OutputMultipliers_000_2006,IndirectImpacts-OutputMultipliers_000_2006,InducedImpacts-OutputMultipliers_000_2006,TotalImpacts-OutputMultipliers_000_2006,DirectImpacts-EmploymentMultipliers_000_2006,IndirectImpacts-EmploymentMultipliers_000_2006,InducedImpacts-EmploymentMultipliers_000_2006,TotalImpacts-EmploymentMultipliers_000_2006,DirectImpacts-PersonalIncomeImpacts_000_2006,IndirectImpacts-PersonalIncomeImpacts_000_2006,InducedImpacts-PersonalIncomeImpacts_000_2006,TotalImpacts-PersonalIncomeImpacts_000_2006,DirectImpacts-OutputImpacts_000_2006,IndirectImpacts-OutputImpacts_000_2006,InducedImpacts-OutputImpacts_000_2006,TotalImpacts-OutputImpacts_000_2006,DirectImpacts-EmploymentImpacts_Full-part-timejobs,IndirectImpacts-EmploymentImpacts_Full-part-timejobs,InducedImpacts-EmploymentImpacts_Full-part-timejobs,TotalImpacts-EmploymentImpacts_Full-part-timejobs,DirectImpacts-ValueAdded,IndirectImpacts-ValueAdded,InducedImpacts-ValueAdded,TotalImpacts-ValueAdded
,MA,Massachusetts,,Harvesters,16, All Other Finfish   ,0.71,0.6,0.18,0.19,0.97,1,0.43,0.53,1.96,16.13,2.34,3.59,22.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Harvesters,17, All Other Shellfish   ,0.7,0.59,0.18,0.18,0.96,1,0.44,0.52,1.96,6.33,16.13,3.54,25.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Harvesters,18, Freshwater  ,0.54,0.33,0.29,0.15,0.77,1,0.76,0.41,2.17,16.13,4.26,2.83,23.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Harvesters,19, Inshore and Miscellaneous ,0.59,0.34,0.3,0.15,0.79,1,0.71,0.43,2.14,16.13,4.41,2.92,23.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Harvesters,20, Bait ,0.49,0.24,0.32,0.14,0.7,1,0.86,0.37,2.23,16.13,4.63,2.56,23.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,Mark-up on seafood inputs,128.90%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,MA,Massachusetts,,Processors,1, Shrimp ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,2, Crab ,0.68,0.34,0.24,0.18,0.76,1,0.6,0.51,2.11,5.24,3.66,3.48,12.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,3, Lobster ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,4, East Coast Groundfish  ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,5, HMS  ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,6, Reef Fish ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,7, West Coast Groundfish  ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,8,West Coast Whiting,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,9, Halibut ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,10, Menhaden & Industrial ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,11, Salmon ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,12, Sea Scallop ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,13,Pelagic Herring and Mackerel,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,14, Surf Clam/Ocean Quahog  ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,15, Other Trawl  ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,16, All Other Finfish   ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,17, All Other Shellfish   ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,18, Freshwater  ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,19, Inshore and Miscellaneous ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,20, Bait ,0.68,0.34,0.24,0.18,0.76,1,0.61,0.51,2.12,5.24,3.69,3.49,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Processors,Mark-up on seafood inputs,62.70%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,MA,Massachusetts,,Wholesalers,1, Shrimp ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,2, Crab ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,3, Lobster ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,4, East Coast Groundfish  ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,5, HMS  ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,6, Reef Fish ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,7, West Coast Groundfish  ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,8,West Coast Whiting,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,9, Halibut ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,10, Menhaden & Industrial ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,11, Salmon ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,12, Sea Scallop ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,13,Pelagic Herring and Mackerel,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,14, Surf Clam/Ocean Quahog  ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,15, Other Trawl  ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,16, All Other Finfish   ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,17, All Other Shellfish   ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,18, Freshwater  ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,19, Inshore and Miscellaneous ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,20, Bait ,0.68,0.75,0.32,0.17,1.24,1,0.78,0.47,2.25,10.22,4.63,3.19,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Wholesalers,Mark-up on seafood inputs,33.40%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,MA,Massachusetts,,Grocers,1, Shrimp ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,2, Crab ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,3, Lobster ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,4, East Coast Groundfish  ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,5, HMS  ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,6, Reef Fish ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,7, West Coast Groundfish  ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,8,West Coast Whiting,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,9, Halibut ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,10, Menhaden & Industrial ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,11, Salmon ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,12, Sea Scallop ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,13,Pelagic Herring and Mackerel,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,14, Surf Clam/Ocean Quahog  ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,15, Other Trawl  ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,16, All Other Finfish   ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,17, All Other Shellfish   ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,18, Freshwater  ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,19, Inshore and Miscellaneous ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,20, Bait ,0.73,0.88,0.21,0.19,1.28,1,0.5,0.53,2.03,38.83,2.68,3.63,45.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Grocers,Mark-up on seafood inputs,182.40%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,MA,Massachusetts,,Restaurants,1, Shrimp ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,2, Crab ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,3, Lobster ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,4, East Coast Groundfish  ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,5, HMS  ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,6, Reef Fish ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,7, West Coast Groundfish  ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,8,West Coast Whiting,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,9, Halibut ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,13.5,3.92,44.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,10, Menhaden & Industrial ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,11, Salmon ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,12, Sea Scallop ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,13,Pelagic Herring and Mackerel,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,14, Surf Clam/Ocean Quahog  ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,15, Other Trawl  ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,16, All Other Finfish   ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,17, All Other Shellfish   ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,18, Freshwater  ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,19, Inshore and Miscellaneous ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MA,Massachusetts,,Restaurants,20, Bait ,0.81,0.56,0.2,0.2,0.96,1,0.52,0.58,2.09,27.36,2.47,3.92,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,1, Shrimp ,0.71,0.3,0.18,0.1,0.57,1,0.91,0.33,2.25,22.32,3.37,2.53,28.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,2, Crab ,0.72,0.46,0.21,0.14,0.82,1,0.68,0.48,2.16,22.32,4.39,3.61,30.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,3, Lobster ,0.55,0.22,0.28,0.1,0.61,1,0.99,0.35,2.34,22.32,5.56,2.68,30.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,4, East Coast Groundfish  ,0.65,0.45,0.2,0.14,0.78,1,0.71,0.46,2.17,22.32,4.21,3.45,29.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,5, HMS  ,0.62,0.36,0.25,0.12,0.73,1,0.83,0.42,2.25,22.32,5.6,3.21,31.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,6, Reef Fish ,0.64,0.41,0.24,0.14,0.79,1,0.75,0.46,2.21,22.32,5.36,3.48,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,7, West Coast Groundfish  ,0.73,0.48,0.19,0.14,0.81,1,0.65,0.48,2.13,22.32,3.76,3.59,29.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,8,West Coast Whiting,0.73,0.48,0.19,0.14,0.81,1,0.65,0.48,2.13,22.32,3.76,3.59,29.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,9, Halibut ,0.72,0.54,0.16,0.15,0.84,1,0.6,0.5,2.1,22.32,3.46,3.74,29.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,10, Menhaden & Industrial ,0.56,0.23,0.28,0.1,0.61,1,0.99,0.35,2.34,22.32,5.54,2.7,30.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,11, Salmon ,0.73,0.62,0.15,0.16,0.93,1,0.49,0.55,2.04,22.32,3.23,4.11,29.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,12, Sea Scallop ,0.74,0.41,0.23,0.13,0.77,1,0.73,0.45,2.19,22.32,4.57,3.42,30.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,13,Pelagic Herring and Mackerel,0.74,0.41,0.23,0.13,0.77,1,0.73,0.45,2.19,22.32,4.57,3.42,30.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,14, Surf Clam/Ocean Quahog  ,0.74,0.41,0.23,0.13,0.77,1,0.73,0.45,2.19,22.32,4.57,3.42,30.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,15, Other Trawl  ,0.61,0.36,0.23,0.12,0.71,1,0.82,0.42,2.24,22.32,4.71,3.15,30.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,16, All Other Finfish   ,0.72,0.6,0.14,0.16,0.91,1,0.51,0.54,2.05,22.32,3.17,4.03,29.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,MS,Mississippi,,Harvesters,17, All Other Shellfish   ,0.72,0.59,0.15,0.16,0.9,1,0.53,0.53,2.06,6.33,22.32,3.97,32.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
